"address","snapshot_amount","current_amount","balance_changed","snapshot_block","snapshot_transaction"
"0x67f2cfc5eff819eb86dec329a9b3bbaa75175a64","0","0",FALSE,"18399366","0x68e325328a38f6a07ba45ba0a6b5ad5348c96528c747e29cd01cba84a901b0c4"
"0x6265637aac4ef022a73754530040f606d88a1577","0","0",FALSE,"18397110","0x1ee00a3c8d63322626b29764f566b222de3d1e886e10417a05a61df8abc7fed7"
"0x5aaacedf5a180e084d5ebac2e55ea484cf0d2780","0","0",FALSE,"18405058","0x894fff917eb2481bff1f0d0f00c69bb2617efd89a3da9e1c4ca3f73f0d914673"
"0x3b410432e90ce7a5361b97e91ad4e6520ce41c01","508171221788573603","508171221788573603",FALSE,"18375053","0x8777ccd427b7139ed70d3b8a5f0b7259ea3d057ddb3583663117f5c0b45ef7c8"
"0x69b9b1d16fed43dc89188441030dcd6a70cd8642","0","0",FALSE,"18405301","0x0f7d75579c86c9f71cff7feb7cd0b7b526b8454fcebea5ee597daa79f748edda"
"0x4cc24621dc73d67df4c468e56c5f9f684a171324","0","0",FALSE,"18411599","0x61c9daf8faae55edeb8a257231bb99b94143a3f8cfd7c6a8515807d1ef739bfc"
"0x6107460513ded8ec4c2fbcd29036853ea90fc51a","0","0",FALSE,"18411407","0xe890ea75cffdc7da26f3c46eb7148a2178072a9861875761484cfb49bcdf3733"
"0x332c20432f3b709e1c4729b4de64595974200056","0","0",FALSE,"18400126","0x0bb657adfac306f595e77280ab4e10dda0104732b2b2750b62c121cf571a47e2"
"0x3a482198387cf7c86895eab0875bfe0e64d95fc6","0","0",FALSE,"18402848","0x6abe6d7065eda628b449ddbdb0a4157d054712287d46200225a0297fb44dd34c"
"0x7e8566cb3ce42d98c1b8a40480dd729c7286dfa8","0","0",FALSE,"18410698","0xf2a76379e8d1d16da41f9cd550679300ff8812dd30c7611169b39be98b218d2b"
"0x3f03248acd6b7e73c6452d4a6b3fbe97a9b0f752","0","0",FALSE,"18397959","0xf33620d4499963f2e63c55e7920b1dc9a42db7b483195a7377e4adc8ff3a2eb2"
"0x3dd280b8fb3b39fd3525ce90ae89db96554c9890","5538928702001446912","0",TRUE,"18406189","0x9227c233a9e4a4f7339a7251d7e567dfcf18042585bd5ddd40de5f5925e74b7a"
"0x43af948232ba222d244ab3f356e441ebbe931e7c","0","0",FALSE,"18384977","0x2182bf0796dbadfacede0a8d994f1f9c19d46e4c4047972e35d2f58d72ba517f"
"0x4ada0e20e444c0396f02222198f477d5aa367c04","0","0",FALSE,"18403962","0x1d9e5404dae9adb27b71171f16c841f6a0ad0f4894d128a488ab747e5881fb82"
"0x56a9d7ff4018880c83052679636bfea119523e5e","0","0",FALSE,"18384976","0x628071a0a804e8e2273a24e44659c227bb080330575088d4e9c191785f845361"
"0x6b52be5137c1a9df23c6bdda5075128e15839224","0","0",FALSE,"18403982","0x9a3ec41fe8e31d5eaa34c1d83462beff2882b27338c26e202cca4483b92d269f"
"0x49084599a74536cf8f78f0c9e8da284105f94970","0","0",FALSE,"18405716","0x9cb534b58a0b25dce3c8851a6f8812b975b0d72cce8d1f635b4ad23de109b1bf"
"0x6d4342b33bd2abe040cf9e8f102aa74d50c4ff10","0","0",FALSE,"18403450","0x6fe089e5118d1ac0bcc4e3c9bf6ae653ecb0ba99b29156f4e0a5fa1db134525e"
"0x7493dca4eb307a78d388b998eada53d6629cfa2a","0","0",FALSE,"18377582","0xeaffed18c0dd80a5584c04168755f9dcb7d70ad04e5b9fdcd30c106c055a55cc"
"0x6b3cbcd407ae97d584b9669c5a56b8cc218dcd1b","56647089462126723","56647089462126723",FALSE,"18377575","0x9c5617ab1e4ba7193fa57f0da1defa731acaa8ea05a802be92e1e92e620b2d95"
"0x5bcd5ccc76e534699dd74c2bc543f7f5bc53f1c5","0","0",FALSE,"18384976","0x7a8777fe2d99170cfbe94b60c41db5c7872c9c0131360c1c557126aa13275dd7"
"0x753f88d22da22727319e7261310cca9bacea979c","0","0",FALSE,"18395792","0xf4953e7a91288fa648c147574f6c065185a355aaca822487f4e52c33e20ca34d"
"0x760069c634f0e9775b7b8d94d493cab24206d55a","0","0",FALSE,"18380837","0x9c1c57588be3ab7b2cc8c8d3df47327d32d43bd77321764c4a7fd536f74e1671"
"0x74de5d4fcbf63e00296fd95d33236b9794016631","0","0",FALSE,"18426323","0xbf4fb719d86510d46254f5bc7afe9ff4ae32a479fdf1329fe5f655ce89ddd2c6"
"0x52255adf53a3be2c9576dba3afdb46c582ee52b7","0","0",FALSE,"18397794","0xe2b0ed020c59322692d57844710753de7e59450b56bbfbdafe8dcd761eda632b"
"0x6ed4086bdef8a73d177e453a9d06b07bda98a8e4","0","0",FALSE,"18395823","0x2e6bd21d8598c78a3e942b634c0c6efe035431d366240813dbecadc3096fec49"
"0x690e11c1101e6e22def323c0416d16685c685263","0","0",FALSE,"18404717","0x3d88d8a44ef509b05d8b5bed3cc4ce33a86926cadb10fb8bd792256a9a85ee8f"
"0x7df618c193bffd172b2194a0b66f1c726f069d1e","0","0",FALSE,"18405600","0xcbc2a589253c0603efc1b06b3b07ec117114f816914edff1d04a905f9109a45a"
"0x7d4a090fed6ac99348fa95abc228cd28f2949fea","13981496299000000000","13981496299000000000",FALSE,"18385751","0xfc2b8cde590fc4d955d3186d42d57a508d14856a4016d9e23bee166c3806f50d"
"0x5e160708a5abe101049a1f5f1e85b2f9ac16c05e","0","0",FALSE,"18402924","0x872ad394559125baddad1fa183077cf3393fff4d00d3bfd920f70aeee6d25506"
"0x4b5d297614ec43385775570dacf12d1b238e046d","597479569685900000000","597479569685900000000",FALSE,"18422561","0xbcf6d6d315dc50270eb36dffea80f7fa5cd010b0ead208229243462f702c4ffc"
"0x771e326008a72af5aed672d21139f41563fcfd79","0","0",FALSE,"18424571","0x05cd4728654f85513a9303422e8bbcf403efaddba3c48b3f6db98e5bc8d971ab"
"0x5d03b635ff7fb5112013183bb2b5f17145af4eb0","0","0",FALSE,"18380191","0xcf7878a6bb7abba348ac432cca590bb6157f7ebba3a107e75070783c73faf91f"
"0x5453e6725c73ccb1cefdb8c991e5b82951197823","0","0",FALSE,"18377726","0xfe9b341cc6dd196dcf545f5e7f0543525820d0ae600f8cda93be8c20f7f20e3c"
"0x72b72029a38f6a954177313bf5ff01987e5b8fb5","0","0",FALSE,"18397237","0x2bfbe3c02c7a63f34bf6915b68e5b015fea7f4a5bba0cd7cd88d64addeb99cc9"
"0x683aeb4ce353157d670957d783ffbb3b820d8166","0","0",FALSE,"18403099","0x5253416397fb0f6beebb869b7890e22c3874bd6ee0d7ea6c669e516044b767cc"
"0x546fa3a43f9facbbd5a1592e5bcaad6add53c235","0","0",FALSE,"18397082","0x608eeae3050b35f0f1e4ec09e9010c75d7a8ae4bdf25e218a52d24476dfb1789"
"0x4bc8944ebc3b034a729af80bc4c4a264ccd4f831","0","0",FALSE,"18402087","0x437f745d8486a6fb4d8c9352f722532534acefd97b653dbe3447a0e662c116d4"
"0x41bccf45c20e66bbe50d4202a1021fc9f2bd10b6","0","0",FALSE,"18414387","0xf86b53c5b09ea0b22ba3dada36c0238c294a8126ac4464c556d84173a5f2ef4b"
"0x4eb60a92717e3f3afd44f95a70f1e106346f8e9c","0","0",FALSE,"18410738","0x6bb753e4fd240b916f7c164e5ea798217fe2d0bd4e66b89a9f57360e90f1f5ea"
"0x4877706590ead1d58136865e5e33a7540e534dd8","0","0",FALSE,"18377914","0xf3dcb98a230e325d496bd45035d7bad52a9de0b50a733754514ac4e46eed46b8"
"0x78e5c40c8e4646facb4ae3c6d336eb54e0c87332","267036676822169","267036676822169",FALSE,"18378579","0x02042c6ec06a08f271de649aa37ff054ecc34e1e8fd822310cfe9103b4de4400"
"0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88","171641291903295451905721","42813822760105051905721",TRUE,"18426783","0xae13c719a10bed203f52ae3309f57ba903a9430a75874e04d2361d8c4c3cb8b0"
"0x5ae923e68436d29042c37ddcd037db58abd19032","0","0",FALSE,"18378554","0x382506295aedeaf7f285b07e75dd0b7e33265fef2f7b5d74b9a22e77f7235737"
"0x7eb010ee94df76f0310b9abcda8ffc301983d6bf","0","0",FALSE,"18424737","0xcbc3d243b08365d34c8ec6a1dba7255056952119256a0ba365aab3311cd598a4"
"0x472f9decd796520ed2e306ace14af590e393b16f","0","0",FALSE,"18377622","0x73b3036bff1356e22278c5fe933799676374a9b976fd871880c03f051aa99941"
"0x51042d6d8c7dbd1cd8b24068ae9024a1dd581487","0","0",FALSE,"18377637","0x47c6a109aab58069252e7a7aff95dfccfa7b6a07b1e45d480cfb8f65208db462"
"0x7ac159f266be93e67c24f91caf18a42be711ed12","0","0",FALSE,"18425381","0xb0ed5fe4676d91ef064d65bba3278a874da6e97afed91f6c1ffc998f6cdde5c7"
"0x5ae1bda796a669cb7a871d99ef9d781547b40def","0","0",FALSE,"18398436","0x4ff16f6ec91be3807ced846eaaa426e738580a5de0c7660e05292254c85aad50"
"0x6e5d4512f300a7c69ee8234bd954ae5061b5fcf9","0","0",FALSE,"18411002","0x8c0f43ec4373244fc9a3ecb266b70a584ffc1b0bc39ada731018170c11018879"
"0x7d060be9bda26fe01a7fbb42197aefd35461427a","0","0",FALSE,"18397032","0x201af4d7e7f93fb60407ad48809f5a5eca3da5a51ceee55aa76f3ac1c49b71e1"
"0x5326a64a7981d1034f8f6f245e18ef99485f6152","0","0",FALSE,"18420510","0xb089860b849a7202844df611a349c844a8e3b7d1bc30eb030b1a91426071f735"
"0x4fb1d49284277d17f0ba9e172728dc3b3939995e","0","0",FALSE,"18409313","0x5890ca33082557cc72a2059a571840699d5374fe6f25d7681a276d152aa7df4a"
"0x755ce5f31617ded6e41d15cc51d8ff642ce10e9d","0","0",FALSE,"18404802","0xbb16b1b6407a69c3c912b10bae58420d611c0947cb12c1527452ba7a35795720"
"0x78a8a6a4661d9384b42c7cf9411668a538969109","0","0",FALSE,"18386664","0x5dfc3d4be135d58d71d322462d871a5248e1f6328136038f94422703e2806862"
"0x7c7045f4d400f362d7136f221ac71dda161b16e9","0","0",FALSE,"18377616","0x8c0e00b253cb2ab1ec8180c667f6583770548291f4bf1ffeaf7fb4ca928ccc9b"
"0x72fdf34f142fdb6f40cc1220e1ae959f6c84ddc4","0","0",FALSE,"18405697","0xf907ca6d0bceabc2dcd88a27c523a42a87e448e055dada0a920c0e6a20387091"
"0x535f78bee026485df5b5f3e73e7fbe44998d5198","14668572270400000000","14668572270400000000",FALSE,"18395219","0xd787a89dedeafde0c58497d3b8dd789a82bc1aeb7c6ea942d28f0b50a5abad67"
"0x6965282067d0245df613c72d12d7633f5ecf9d02","0","0",FALSE,"18377949","0x927e70318ac59298b772a01fd4882bfe0d40d5f39affdd3aca44b96e738df361"
"0x5502a1d2e42846c7172009da332413d0705fac44","0","0",FALSE,"18403690","0xe9eb5645d5dde10ad61880aa9ce4f3cb7195e95fc64659bccb3fbadb6463878a"
"0x44f8fab1a99165ffb609f361ca9f3c05001a3835","0","0",FALSE,"18411549","0xd93b33bcfdef5d29a72596afbc7327a86c065a8f1ffded6fa1395933c898cfbf"
"0x5cf4d4b8c2ace25112ad2230d546b7a93728aaf8","0","0",FALSE,"18410862","0xf1d8452519948fbc964ee6191d43be166b5b19f7d82bed7b8d0b9d9cfe452c91"
"0x76b2293fa1fd344efe8c50669f7417f816b2fc26","0","0",FALSE,"18401967","0x87a38e02ae573ab8c9e1c8358d35e69a3805fb067e30df9a6a75593e5f5690ac"
"0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29","13314338000938117471","13314338000938117471",FALSE,"18377685","0x3fee39471f1c72d2009b1cc41e7844b68499e431031327728a28297b7436078f"
"0x5a77b4e1008e96a68f1c514e5a2c9b0e728b772f","0","0",FALSE,"18395832","0x3ba3315bfdde72d9fb0b2f1e760df81726b78a1b8e57a2de8cb11a604500de0e"
"0x5ca695a3f64d2963148d3c2f871387f999cb83c3","0","0",FALSE,"18398900","0xc981008f819ac3c6c3c04e8694bceebdf88e0bb82691d53b113ab0c53d7a0251"
"0x797cb7f07356ac6f77dceff2e7e252b77627ae11","0","0",FALSE,"18401436","0x1eb12a84848cd14bf130b90d162ef2fefedaa0d50729a7ca11012e06cd288eaa"
"0x70d537d3b43059b60a237c41f8fb1c23ab407c7a","0","0",FALSE,"18398976","0xd44010b3641adececf181cb73a0af4fa40f7b1bb68f36861cec3b11368c86d30"
"0x770c4ec4e7489885a6261d703a9121c964fcfc4e","0","0",FALSE,"18425210","0xa9fab8cb4561b20572a55b5eb4ea012115c1b74620d0c74d6257c3076882954b"
"0x7d48ee017b5084cff6c226cefc15140d9a970ea7","8940000000000000000","8940000000000000000",FALSE,"18409997","0xcb96c2483adb9aa0530c8e7b546642ce2b5ce24df65a45878a854f7f237ab839"
"0x77d9c21d45f6a4ea39dbca42cac67eab7a7f8701","513993013166192960830697","605219493166192960830697",TRUE,"18426798","0x6198765051b9c4468cdcdc758f18ea41627185e4a3532c4f47e62ec986cd708c"
"0x4996bc16b85e8fb2a67f356ec6f7ee6955d1a886","0","0",FALSE,"18377581","0x54766e970bdc1e69bffd311fe5b062ce3c2cfaab403ce5b04af9952ca0809e35"
"0x6182d9881efc86886b99d28791397f15235fa313","0","0",FALSE,"18399960","0x7c223db18e63d1409d1f286c7fd912bf66b82dcb02e408581ded5a0e405636fa"
"0x5ded205809e6579f44c67314e6f7932a8c32e4ed","0","0",FALSE,"18395482","0x5fed352b5589b244780424af064d98d9abd2fdd14a3033ccd6dc93534fd47d7b"
"0x6091a1e6640b8cf6b710ccd460fcbfabc6666511","22046330000000000077824","0",TRUE,"18425348","0x2d4c793dcaa79c6ec3e4fa0cd857b99d564335f20b3d0c684bc3b77d28f06a60"
"0x00000047bb99ea4d791bb749d970de71ee0b1a34","6852850565897053240","6852850565897053240",FALSE,"18378184","0xa9f59fe098ad24471ec4856f7c5913eb18e8c25c76151ecba0da26f2a7f638bb"
"0x6ab5817d8e684c2a0e69e084bab9e23e8b996d51","0","0",FALSE,"18403555","0xe33e9295d48fec1d2c6b9417e255d08bdb6625a196564173750c65e105aaf468"
"0x7d970517f411dfc85fc5e206e7640d91461883f9","0","0",FALSE,"18425232","0x69f6263d13a1c355ccd7d1a343af74fae3bd94ce06db82ba456443297cf66185"
"0x1e520946b95f931557640a110a7ec0866511602d","0","0",FALSE,"18425392","0x4b9b26e53c44ed8f9e66b715f307a4d06714afb6fb240554da1aab61c79b44fc"
"0x1373867db85bf48af9f3133ab65097a1f561c069","2001200519407330894665","2001200519407330894665",FALSE,"18377590","0x858ea7cfaae1ed98a935057f0a1bb6897121d5b192767075199302e340cbd097"
"0x7a1901e39ce00364de1916be4747e87127c9b26c","0","0",FALSE,"18404248","0x70320f38fa6fd8d78e89b94ac465aa34294702bcb98a3069d977a55d2b2a6628"
"0x009fa7aef8e5a3230ac5028cea68998e2da57f9c","0","0",FALSE,"18397837","0x14c6812138401c7413c517e49421846a8d5a556657e987d52e4d11f87cc19a3e"
"0x058836f82dfdf0c2bf96c4321755a376d721f0c1","0","0",FALSE,"18395816","0xec332baa5a0483aa4e2af2178be3e7163c739b39b8bf4ded1f0b0deeae3294f0"
"0x0e1baa612f58d3674b77e23e0865f242c4e1b711","18509764941200000000","18509764941200000000",FALSE,"18406315","0x21b9a3914badcb5518f83bde457582757e964b328b15992e810d28cabc55818c"
"0x086e3bf419c1aba6dcbf1754cdeb5325bcc4fb26","0","0",FALSE,"18426519","0x65772ea58073869b82ad9c0aa590b240cc4d7c5dd27bd159277d79c8adc40aee"
"0x0e48e4411ba537a3fda2d3c439d14cb121a2c80d","71551900000000","71551900000000",FALSE,"18390314","0x950a6da17d140a11bd9c7330016bf5cc0ff1fc8669da0cd2d7ef8930c4a8a611"
"0x1111111254eeb25477b68fb85ed929f73a960582","1","1",FALSE,"18418783","0xdd7b035869ba6c824edfd0fb66e57c3722f8162c61a9e19b245a45e8d3ccd0fc"
"0x7048b5651039064a0659c8760d5dcf3488f3388d","666666666666667000000","666666666666667000000",FALSE,"18379271","0xaf301fb9fcb3c561f0ca6e45f4dd86c4b22fddca9a4a559b0806caf034c7e7b6"
"0x1212c8588ab766e90086253c0f4d6f7198c3e246","0","0",FALSE,"18406687","0x6a27fb6b68b2f198a6ed297584fcbc74acfaa02d460280fb1eba4b45c622010a"
"0x08b746d26f050e18247b32c72cc4e50de8a22402","0","0",FALSE,"18419539","0xb944328917c0731086891897fc4720b9962d63a2d3b164bbec4ddb4f25d67582"
"0x062f1a087e0d7c17371fb5c529f6f1d922d2e1c7","0","0",FALSE,"18378869","0xc41064f80d899c5d922ed5a181c167d981f28098019af9593e81729a20f3b2b4"
"0x01b86aeebcd1ff94ac1195cfc8fd9e39db24db45","0","0",FALSE,"18426500","0xc53e4668935eb2d58e32c1786776eb7999015e0cea0d01978b8851292f820f57"
"0x706d0075ba15ac53a032a0032f5b4d638a7aee9d","82918309454681354","82918309454681354",FALSE,"18377160","0xc6f534278b2e18076e8a5f40e8bbfa745c03b3a7ad62f01b56c647e77ed310f3"
"0x106bf19d7f44dfd1e4d41b0890e568ad7fb5e511","0","0",FALSE,"18412545","0x678ff4778375d999432fef0b3215f9e9a80c34f7bb7c251b9b321bfcdc718b7b"
"0x078a0b6d78d6fa119655fe6a1b7c02fc9dc7ff73","0","0",FALSE,"18399351","0x2b8a443db73d2ec46a5233cf8a68e04a380ebb5a0205dfb61ccb17051f194284"
"0x855b9fb824a96b0bb783e095cf7e9911b0542f3d","26709626169200000000","0",TRUE,"18404351","0xec8752e6914ae41fa88a1d3c41a81c0cdefd02189c96589f98a8eab7b490243f"
"0x638a5c26cd95f76a057fce91c105b412a02be267","0","0",FALSE,"18384952","0xf7723fe364598d1b8e899a71483276510332fab4fd3dd41b26b2d87766bde5cc"
"0x1d259ac08e39f248730e1dcd10da7727dc9c0a47","0","0",FALSE,"18397109","0x89b6a4449a4b8f8765aab56b2a4fc8c8ac49e9416cc383405a55520366354b1d"
"0x883f2017d51e1563f7eb751a2adf3750e2c7edad","0","0",FALSE,"18402323","0x71f5e5f85f1b92c188c4df8763e407efd25e60cd2b6c13a9844530bbcfe4a386"
"0xc16be7b21b830105d9e04c2ea67ea3719f625a90","0","0",FALSE,"18396906","0x1bdccff33ecac7019d4b2e7368c0715406b6f15dd346e1f2474ca257585a652a"
"0x682f9c78f1cd30298b4fbd07f75d1a8423a2da26","652838122356618530","652838122356618530",FALSE,"18377787","0xa4ce0a69b6805cff1483ad366aed628dc134c6f0c18e3086192f8009adb8bae3"
"0x8a806bc475331f20022d897e4f9dc066bf0324c8","0","0",FALSE,"18424805","0xbe2603a4ef278db11426a7846331300e8316396faae0929d11aafe490f301a76"
"0xaa8e49c82ef3f26e00b4405ffd37423e2626a572","0","0",FALSE,"18398451","0x2ef4a95a780f1f1c9557493b3cad3736e04fd5044ba01fb43820f05b5ad17f53"
"0xaa20b9c15a8cbb65770a81adba7105acbb136bce","146918092449148149","146918092449148149",FALSE,"18377431","0x95df707d2bbc5bba6bab97a519f4a3750ebe7f39dadc744d3225c0b832c7b526"
"0x9a303fb0e62627059105a354db5736576a8a29e7","0","0",FALSE,"18403037","0xa047265ee38e82751fdc15d9bd2b8e1cb245d9f92a1b07999b356e8b5f703701"
"0x9f7c5e619e8090ae7bd7443a2fa90f3e06b1a0a7","0","0",FALSE,"18405715","0x63c4e55a59b65e1c366d9bdca21bb62bb82186bbb396ebfb2c75763b455a321e"
"0x9cbeb2040dc433a34d00b288d54a3693ab8f0c25","0","0",FALSE,"18398065","0x7551b1dacf8d5945e12fc2feb1491ab86a4d9b0caa20e9b9119e3b86849c4824"
"0x8f231ac6182f650c7190fc08fd0c6cbafdc1fd66","0","0",FALSE,"18397081","0xaa8b69dbd8f147724dcb7d4bda8d83b90e07494f199e341e299910b1cfd0726b"
"0xa87f4b442494327969fd6df9a0ec98f08493e2da","0","0",FALSE,"18406315","0x21b9a3914badcb5518f83bde457582757e964b328b15992e810d28cabc55818c"
"0x3eea986f694a6c5c3e1468f34f1f83e1fd3b868d","24714349186300000000","24714349186300000000",FALSE,"18380329","0x5809b0adb87b9f7cd32c725b509cb0b8ea5deef8c87f6dff1cc27104408d6ffb"
"0x85312d6a50928f3ffc7a192444601e6e04a428a2","0","0",FALSE,"18387974","0x431a1886c356542e6f78d5af933687e2ee8d42969cc9317093b0573b7f41ef7f"
"0x7fb579ccaf2eaac9b72e5731faae251bcd231049","0","0",FALSE,"18397097","0x73fbd89dca0c58f28074f6b0c3d3ab54a51fda3552028ed3672f447f385d8877"
"0x993c3295a6efcbabc0b7fed8d4a06250e7effbbe","0","0",FALSE,"18377569","0x4345551c82502c04878a0d4262a462c54757e562604ea02b3f1e6abae8814bca"
"0x849dcfd1ff228befb8048c4b094f016562c65efb","0","0",FALSE,"18422764","0xed861ef6f1686947ffbcd9d7542ee99225bdfb891aef23b317a0285eb83632f2"
"0x908682de96dddcd56a0ff67e3628a61ac041edf3","0","0",FALSE,"18399969","0xdb67bbfef5f11c3a3bc1f10c0bca4ee20d3c45b3b5b2a7e657a74e2247cac3d7"
"0x866ad1f2b28b13ef9f481d80d00a73be89124b81","0","0",FALSE,"18377545","0x3be496e27a8df9c66fa4127f4948190bc16760eec5b7e18935b3ff8303739431"
"0x9216ee2d2767b0bccf79940a76cd3ecf07097ec6","0","0",FALSE,"18410369","0x2c0bbd762e042c0169fef921e2f504831d150d3e070381c88fbe6b559f7bf23f"
"0x97da64a682b6df300732e53fe1b7a9f9e7c57c31","0","0",FALSE,"18384950","0xe703c99d8fcae144e5a692ee425165dc0cc0bdaf0b7a8202c23fe9ac4139c952"
"0x8f0218b56b0a58163e1658902fea6eba6e8633d2","174805293723243117","174805293723243117",FALSE,"18377642","0x841c9240353d794259b85f093e5c8e2c3625527925e0433b7b299c2571b13c65"
"0x9a35d9dd63e48374632b7267682294df6aae23a7","0","0",FALSE,"18397543","0x2d5c573b80f81a1f3cef2255e4390297a183e97743c5cee3a76973a68ca04361"
"0x1751c1aa0376f26b6ceeaedfbcd7eb0d7e404773","483348568572924987270","483348568572924987270",FALSE,"18378004","0x7af431c533542cba1c5debe216678cf7c1dbe790cfb8849b717e68515cd6caa3"
"0xe0927317547cc552c74d8aed92a2248064a81590","0","0",FALSE,"18377635","0x8cb1b8a7ec960363814014dae7d6723d6c9cc53ffb6f6221470352f2bf82384e"
"0x971740ed368934875f1890898d5ffc10ea99fa43","0","0",FALSE,"18395466","0x62825ce58ddc9529beea7de094aa56cf7faec13f23ca332a8bef9c7c986fd07b"
"0x90cb4ef20f21fd80965dfd042d233cb63b7ec114","0","0",FALSE,"18399974","0xebc888db9c72b8c31147cb3168b71a0f1f4c407f53b6e96ac18e390f8ab3eca3"
"0xc06567aeab6c08d5be33803b08eb6ee9d90ac78d","70951411440733771761","70951411440733771761",FALSE,"18377617","0x8f61da9bd2d921b5997ea918036d7b7703f012a3c01f835aa6fd9785eab13595"
"0x8a6adc76cd3b93f54e3c33021c86b2a0b1eec14c","0","0",FALSE,"18397404","0xc84160ee7c1401daa5ad9a9d8d7a78729f26eff5314c4d7addd6ed8b1c9dbc0d"
"0x8737306baa4760f6837641a8b9988cfa51825863","0","0",FALSE,"18414387","0x369b25a8832e2e936ce5f11fac015a31413ff101ba67456adafd41a43a1be6b6"
"0xbc008e5b4e4b26b372aa4ef2fa34eef69a1c9759","0","0",FALSE,"18377601","0xbf22ec548f817f60b807392158e6fefaf29eecd8a42daa98ae4427f1d38c9e13"
"0x99180d81db968109662b61347e197d7ceea00f08","0","0",FALSE,"18377641","0x25c9a40ede9f9023d5f42fb61cbc45df4c4ac40e28fb2ae3674812414a3fd88a"
"0x8fdde8e2e23ead564f260764a180d44b7858d549","50611677260777512408","50611677260777512408",FALSE,"18378749","0xef8199752b725bd3740bba2c7be0f9dc5bf979358f0bcc756d41026d477fa564"
"0xacb17fc73cf202ebe532e107cec195d50dee61dd","0","0",FALSE,"18425190","0x5642670ed3b020e538919bbe38ad3a7a34c6ac539b21845ef04e4a8e24bac51f"
"0xa12eec92d8c155c8ea9159cb87da4e062bf9992d","120631759101400000000","120631759101400000000",FALSE,"18407067","0xc33b9fbc894c218f6c0b639ba5d445c6ebdd802a0682eb83159a62d4bdbdfe50"
"0x8e247f4992e9f9c5799c56728b54b3026a4e878d","0","0",FALSE,"18399960","0x192f9055ff1d183748968761d185b4150c1d71ea5a4de85b4411677cfe5842bc"
"0x5403a811d2af48b16c781005b57d0f3debdb38e0","0","0",FALSE,"18395830","0xecdcc970fef7c97ffab79c711fb6f5b255a123ef929b312db8c3aa3733a0f8c4"
"0xb6a70af84726e7754ca6acbb215500a6e6171697","0","0",FALSE,"18412650","0x116e8239115e1eacf98289b0e823a83bbd754056cf864d4565e4dcc68509dfd1"
"0xa62064b45e4701b191bf2f9afa6d9ea77b5e8204","48736508056500000000","48736508056500000000",FALSE,"18421747","0x14d7d430d6444cd4a654b17ba32f204342e9ad70c63b672c90e9566f18dff986"
"0x9d367401ea747e7d0cedd8a174b1e13b4c82af53","15409466041800000000","15409466041800000000",FALSE,"18398599","0x76072b5f68750b408e5e8de1582353a02dc5e4ab5d28fa6f7b63773c7542c3e4"
"0x8e9a6a3efaf4ca576bdc5b533b0ae0449da51119","0","0",FALSE,"18406088","0x47ef9e1b903fc9b82d116244e7c01198d9218eb17078aa7a198ddefd619f9956"
"0x3d84cbb9a498cfa03b6a012ff5ee30239a5689e2","1043046841900000000","1043046841900000000",FALSE,"18426144","0x9249144dc0d0834cf99cba2156d8535b75a9234355dec6481b5849dc2b72ae07"
"0x9cab916493d31d1114a1d4f9a497aa886c1506e9","0","0",FALSE,"18407445","0xc1519c89fb2d1924097bf2db7a69be9174ccfd4b3f9bb0ffad054b0f5aa7cd6e"
"0xadc92e52414bb1a407f6216230be1ff574f7042a","0","0",FALSE,"18403774","0x9c8b12c655c4e4f37c46ea0f067ff60ef8f96d00565b39d88901cf4daf4bb1c3"
"0x30e611012f0bf9f29b7a54cb738b60cf3e6a5f51","1000000000400929169665","1000000000400929169665",FALSE,"18378245","0x216854be1b69cf7ec00c5326ace2efa7d4d9a2ae7081cc70f6acae31cda38f06"
"0x2ddb6f0b0399706c39bd3e3d804cfb22604e4d63","0","0",FALSE,"18377661","0x2dc3fbeedee183602a1ba3c126d7561579b2ee0c534325c6f75b3036c90b6b06"
"0x2c023a0975f3319712e87ad59e63a2c20ad21b84","0","0",FALSE,"18412412","0xf6fd68c4d23bf1c5c4f21c46c7defe6b33a727f7b88d275aed21380662d96d27"
"0x134abbbf867046e8c6978f35244b74be99bc7f9b","0","0",FALSE,"18399983","0x92457bb81eb7128ced3c3d9fe8a342630ae5f49e44974cdcf0e43399ee80709f"
"0x9ca0c5ead9af50fd271c6d274d81ab1beb63f607","0","0",FALSE,"18377647","0xd66881519df80d5eafbfc5eee6d5ec683bea0829240bdd22aa00e5d4141aa1b1"
"0x9bd47a32f1b1536068d736f423b0bc3e464a7918","2022647210129703823","2022647210129703823",FALSE,"18426798","0x6198765051b9c4468cdcdc758f18ea41627185e4a3532c4f47e62ec986cd708c"
"0xc6a064498af1b2350240079113f5e4ea0e36c039","0","0",FALSE,"18379786","0xd4c157b9865fda2a4d5b183eb3cc1016bccd5b659ab790c5e364638dabf587fd"
"0x9735aa8c26e7251d0fa89c55e5c5ce154a5c8463","70740000000000000000","0",TRUE,"18406264","0x0d588f2b64eb651050cb1c107a776d3363be818462f5136296265fe5fc548ba8"
"0xaa43083b1de2a995b4cc9152ed9b99c9b4898d94","0","0",FALSE,"18397105","0xe375db9fe84d7dbc6ba66f83d64f085ca6a2e63053cfcaf649216292e17fafc9"
